ID;Plaats;Straat;PostCode;Huisnummer;HuishoudenID;WatermeterID;LeidingID
4069;Hoogvliet Rotterdam;Overwolde;3191AG;45;5;1;3
4070;Hoogvliet Rotterdam;Hoge Weije;3191SL;47;2;4;3
4071;Hoogvliet Rotterdam;Griede;3191EE;4D;4;4;2
4072;Hoogvliet Rotterdam;Endenhout;3191BZ;5;1;2;3
4073;Hoogvliet Rotterdam;Bijster;3191SB;51;3;3;2
4074;Hoogvliet Rotterdam;Endenhout;3191BZ;52;1;3;3
4075;Hoogvliet Rotterdam;Henk Sneevlietstraat;3191BE;53;1;2;2
4076;Hoogvliet Rotterdam;Hoge Weije;3191SK;54;2;2;2
4077;Hoogvliet Rotterdam;Kapittelhoek;3191TH;54;2;3;2
4078;Hoogvliet Rotterdam;Binnenban;3191CA;55;4;1;2
4079;Hoogvliet Rotterdam;Binnenban;3191CH;56;2;3;3
4080;Hoogvliet Rotterdam;Middenbaan-Zuid;3191AH;566;3;4;3
4081;Hoogvliet Rotterdam;Boerenhoek;3191TC;58;3;4;2
4082;Hoogvliet Rotterdam;Gerrit-Jan van der Veenpad;3191BA;60;1;2;3
4083;Hoogvliet Rotterdam;Middenbaan-Zuid;3191AH;624;1;4;2
4084;Hoogvliet Rotterdam;Hoge Weije;3191SM;65;2;1;3
4085;Hoogvliet Rotterdam;Reinier Kloegstraat;3191XC;68;2;4;3
4086;Hoogvliet Rotterdam;Stormshoek;3191TJ;7;4;2;1
4087;Hoogvliet Rotterdam;Jan de Raadtkade;3191VJ;77;5;2;2
4088;Hoogvliet Rotterdam;Stormshoek;3191TL;80;5;3;2
4089;Hoogvliet Rotterdam;Cromme Meth;3191TG;85;4;2;1
4090;Hoogvliet Rotterdam;Gustaaf Gelderpad;3191AC;9;2;4;3
4091;Hoogvliet Rotterdam;Binnenban;3191CJ;94;4;2;2
4092;Hoogvliet Rotterdam;Stormshoek;3191TL;98;2;3;2
4093;Hoogvliet Rotterdam;Binnenban;3191CB;99;3;4;2
4094;Poortugaal;Achterweg;3171EA;1;2;2;1
4095;Poortugaal;Aleijd van Strienhof;3176VE;1;4;2;2
4096;Poortugaal;Burgemeester Breebaartlaan;3171CC;1;2;3;2
4097;Poortugaal;Irenestraat;3171CE;1;4;4;1
4098;Poortugaal;Doen Beijenszlaan;3176XA;10;2;4;3
4099;Poortugaal;Klompenmaker;3171HD;10;3;1;2
4100;Poortugaal;Ribes;3171NC;10;3;4;1
4101;Poortugaal;Zadelmaker;3171HL;10;2;4;1
4102;Poortugaal;Jan van Almondestraat;3176VA;107;3;2;3
4103;Poortugaal;Beatrixstraat;3171CB;12;4;2;3
4104;Poortugaal;Vogelkers;3171PP;12;4;4;2
4105;Poortugaal;Willem Alexanderlaan;3171CS;12;3;3;3
4106;Poortugaal;Het Loo;3171JB;13;2;1;2
4107;Poortugaal;Welstraat;;13;4;3;2
4108;Poortugaal;Zadelmaker;3171HL;13;4;3;3
4109;Poortugaal;Albrandswaardsedijk;3172TK;136;2;4;2
4110;Poortugaal;Kerkstraat;3171GG;14;4;3;2
4111;Poortugaal;Welstraat;3171BH;14;5;2;3
4112;Poortugaal;Nassaustraat;3171AS;15;3;4;2
4113;Poortugaal;Albrandswaardsedijk;3172VA;169;4;1;2
4114;Poortugaal;Kouter;3171DH;17;2;2;1
4115;Poortugaal;Nassaustraat;3171AS;17;4;2;2
4116;Poortugaal;Prins Bernhardstraat;3171CP;18;5;4;3
4117;Poortugaal;Sleedoorn;3171PN;18;2;3;1
4118;Poortugaal;Ploegschaar;3171DJ;2;4;3;2
4119;Poortugaal;Portus;3176TG;2;2;1;1
4120;Poortugaal;'t Wiel;3171BJ;2;5;1;3
4121;Poortugaal;Curtis;3176TB;20;5;3;2
4122;Poortugaal;De Warnaar;3171EM;20;2;1;1
4123;Poortugaal;Kerkstraat;3171GG;20;3;2;3
4124;Poortugaal;Landjonker;3171HE;20;2;4;1
4125;Poortugaal;Meidoorn;3171NB;20;4;3;2
4126;Poortugaal;Landjonker;3171HE;22;5;4;1
4127;Poortugaal;Prins Bernhardstraat;3171CP;22;2;3;2
4128;Poortugaal;Curtis;3176TB;24;4;3;2
4129;Poortugaal;De Snip;3171TL;25;3;3;1
4130;Poortugaal;Insula;3176TD;25;4;3;1
4131;Poortugaal;Meester Pieter Cornelisz. Vermaatlaan;3176XC;26;3;3;1
4132;Poortugaal;Albrandswaardseweg;3171AD;29;4;2;2
4133;Poortugaal;Landweg;;29;2;1;3
4134;Poortugaal;Vogelkers;3171PP;2A;2;3;3
4135;Poortugaal;Schroeder van der Kolklaan;3171BK;2D;4;1;3
4136;Poortugaal;Landweg;;3;1;4;1
4137;Poortugaal;Willem Alexanderlaan;3171CR;3;4;1;2
4138;Poortugaal;Sleedoorn;3171PN;30;4;2;3
4139;Poortugaal;Blaakse Wetering;3176XB;32;3;3;2
4140;Poortugaal;Burgemeester Breebaartlaan;3171CD;32;4;4;1
4141;Poortugaal;Lange Zantelweg;3171AN;34;4;1;1
4142;Poortugaal;Rietdekker;3171HK;34;1;1;3
4143;Poortugaal;Waalstraat;3171BD;34;2;3;1
4144;Poortugaal;Schutskooistraat;3171GS;36;4;1;2
4145;Poortugaal;Jan van Almondestraat;3176VA;37;3;3;1
4146;Poortugaal;Landheer;3171DC;37;3;2;2
4147;Poortugaal;Achterweg;;3B;4;4;3
4148;Poortugaal;Gaspeldoorn;3171PS;4;4;3;2
4149;Poortugaal;Polderstraat;3171AV;4;2;4;2
4150;Poortugaal;Meidoorn;3171NB;41;5;3;3
4151;Poortugaal;Doctor Willem Vosstraat;3172VM;42;1;1;2
4152;Poortugaal;Het Loo;3171JC;42;4;2;2
4153;Poortugaal;F. van der Poest Clementlaan;3171EB;47;2;2;1
4154;Poortugaal;Jan van Almondestraat;3176VA;48;1;1;1
4155;Poortugaal;Molenweg;3171CM;5;5;1;1
4156;Poortugaal;Ouwelandsestraat;3171GK;5;3;4;3
4157;Poortugaal;Vuurdoorn;3171ND;5;3;4;2
4158;Poortugaal;Waddingswaard;3176XD;50;4;2;3
4159;Poortugaal;Albrandswaardseweg;3171AC;52;3;4;1
4160;Poortugaal;Statio;3176TH;53;1;1;3
4161;Poortugaal;Vuurdoorn;3171ND;55;2;2;3
4162;Poortugaal;Jan van Almondestraat;3176VA;56;4;4;1
4163;Poortugaal;Kruisdijk;3176PH;57A;5;3;1
4164;Poortugaal;Albrandswaardsedijk;3171TH;6;3;3;1
4165;Poortugaal;De Snip;3171TL;6;4;3;3
4166;Poortugaal;Meidoorn;3171NB;6;2;4;2
4167;Poortugaal;Portus;3176TG;6;5;2;3
4168;Poortugaal;Kamperfoelie;3171PE;60;4;1;1
4169;Poortugaal;De Warnaar;3171EM;62;2;1;1
4170;Poortugaal;Forum;3176TC;63;4;4;2
4171;Poortugaal;Kruisdijk;3176PH;65;5;3;2
4172;Poortugaal;Statio;3176TH;75;1;2;3
4173;Poortugaal;De Meeting;3171EJ;8;1;2;2
4174;Poortugaal;Kamperfoelie;3171PD;81;1;4;1
4175;Poortugaal;'t Wiel;3171BJ;9;1;2;2
4176;Rhoon;G.E.C. Ribbiuslaan;3161HB;1;4;1;3
4177;Rhoon;Lakei;3161LK;1;3;2;1
4178;Rhoon;Schubertstraat;3161RM;1;3;2;2
4179;Rhoon;Kievitplantsoen;3161TB;10;2;3;3
4180;Rhoon;Zwaluwenlaan;3161TX;10;2;2;3
4181;Rhoon;Tweespan;3161SK;11;2;1;3
4182;Rhoon;Dorpsdijk;3161CA;113c;1;2;3
4183;Rhoon;Merellaan;3161TH;12;2;3;3
4184;Rhoon;Sering;3161CT;12;4;3;1
4185;Rhoon;Ghijseland;3161VJ;123;2;2;3
4186;Rhoon;De Eik;3161JA;13;1;3;1
4187;Rhoon;Weissenbruchlaan;3161DE;13;3;1;2
4188;Rhoon;Ghijseland;3161VK;134;1;2;1
4189;Rhoon;Havendam;3161XB;13B;2;2;2
4190;Rhoon;Molen 't Hert;3161KV;14;3;2;3
4191;Rhoon;Irenestraat;3161AG;15;2;1;1
4192;Rhoon;Jonkerhof;3161LH;15;4;4;2
4193;Rhoon;Kruisvaarder;3161LJ;15;4;1;1
4194;Rhoon;Kleidijk;3161HD;15B;2;2;1
4195;Rhoon;Kleidijk;3161HD;15C;3;4;2
4196;Rhoon;Jacob van Rijsoordstraat;3161XC;16;5;2;3
4197;Rhoon;Slotsedijk;3161PG;165;5;4;2
4198;Rhoon;De Gaarde;3161CK;17;2;1;2
4199;Rhoon;Jacob van Rijsoordstraat;3161XC;18;3;3;1
4200;Rhoon;Riddergracht;3161NG;18;4;2;3
4201;Rhoon;Slotsedijk;3161PH;190;4;3;2
4202;Rhoon;Ghijseland;3161VN;192;4;2;1
4203;Poortugaal;Albrandswaardsedijk;3172XB;198;5;4;2
4204;Rhoon;Ghijseland;3161VN;199;3;3;1
4205;Rhoon;Maasstraat;;1A;2;4;3
4206;Rhoon;Industrieweg;3161GK;2;5;3;3
4207;Rhoon;Merellaan;3161TH;2;1;3;1
4208;Rhoon;Heraut;3161NB;20;1;1;2
4209;Rhoon;Schenkelstraat;3161XL;20;4;1;3
4210;Rhoon;Ghijseland;;208d;4;3;1
4211;Rhoon;Hofnar;3161LE;21;3;2;3
4212;Rhoon;Sweelincklaan;3161RP;21;2;3;3
4213;Rhoon;Hofnar;3161LE;22;3;3;3
4214;Rhoon;Jacob van Rijsoordstraat;3161XC;22;4;3;3
4215;Rhoon;Kruisvaarder;3161LJ;22;4;2;3
4216;Rhoon;Ghijseland;3161VP;220;2;1;3
4217;Rhoon;Pieter de Raedtstraat;3161XH;23;4;3;1
4218;Rhoon;Troubadour;3161LT;23;2;3;1
4219;Rhoon;Waalstraat;3161XM;23;3;2;3
4220;Rhoon;Oranje Nassaulaan;3161BC;24;3;2;2
4221;Rhoon;Zwaluwenlaan;3161TX;24;1;3;3
4222;Rhoon;Irenestraat;3161AG;25;4;1;1
4223;Rhoon;Parallelstraat;3161BE;25;4;4;3
4224;Rhoon;Ghijseland;3161VS;266;2;3;3
4225;Rhoon;Baljuw;3161NA;27;4;3;3
4226;Rhoon;L.G. Molenaarstraat;3161XD;27;3;2;1
4227;Rhoon;Riddergracht;3161NG;28;3;4;1
4228;Rhoon;Julianastraat;3161AJ;29;3;4;1
4229;Rhoon;Landvoogd;3161NC;3;5;4;2
4230;Rhoon;Jonkerhof;3161LH;30;4;3;2
4231;Rhoon;Ghijseland;3161VT;304;4;4;3
4232;Rhoon;Anthony van Hobokenstraat;3161KR;31;5;3;3
4233;Rhoon;Breitnerlaan;3161DB;31;2;1;3
4234;Rhoon;De Beuk;3161JH;32;2;3;3
4235;Rhoon;Ghijseland;3161VV;326;2;2;2
4236;Rhoon;Dorpsdijk;3161KG;34;5;2;1
4237;Rhoon;Ghijseland;3161VW;340;4;1;1
4238;Rhoon;Dorpsdijk;3161KG;36;2;4;3
4239;Rhoon;Viaductweg;3161RX;37;5;2;3
4240;Rhoon;Zantelweg;3161XS;38;4;2;2
4241;Rhoon;Valkenier;3161LV;39;3;4;3
4242;Rhoon;Julianastraat;3161AJ;41A;4;3;2
4243;Rhoon;Nachtwaker;3161LL;43;2;2;2
4244;Rhoon;De Eik;3161JB;44;1;4;3
4245;Rhoon;Kees van Dongenlaan;3161DL;44;5;4;2
4246;Rhoon;De Esdoorn;3161JE;45;5;3;2
4247;Rotterdam-Albrandswaard;Willem Barentszstraat;3165AB;46;2;4;1
4248;Rhoon;Baljuw;3161NA;5;4;2;1
4249;Rhoon;Mariastraat;3161AN;5;3;4;2
4250;Rhoon;Parallelstraat;3161BD;5;5;4;2
4251;Rhoon;Rhodenstraat;3161BG;5;4;3;2
4252;Rhoon;Ghijseland;3161VE;50;3;3;1
4253;Rhoon;Zantelweg;3161XR;51;3;3;3
4254;Rhoon;Werkersdijk;3161BM;53;2;4;2
4255;Rhoon;Anthony van Hobokenstraat;3161KS;54;4;4;2
4256;Rhoon;Bernhardstraat;3161AC;5e;1;3;2
4257;Rhoon;Parallelstraat;3161BD;6;2;3;1
4258;Rhoon;Mezenstraat;3161TK;63;4;2;3
4259;Rhoon;De Beuk;;68;4;2;2
4260;Rhoon;Zantelweg;3161XR;69;3;1;3
4261;Rhoon;Omloopseweg;3161ER;6C;5;1;3
4262;Rhoon;Roerdomplaan;3161TP;7;5;3;2
4263;Rhoon;De Eik;;82;1;1;3
4264;Rhoon;Molendijk;3161KL;89;2;2;2
4265;Rhoon;Achterdijk;3161EA;9;4;1;2
4266;Rhoon;Fazantenlaan;3161TA;9;2;4;2
4267;Rhoon;L.G. Molenaarstraat;3161XD;9;2;3;2
4268;Rhoon;Ghijseland;3161VH;99;2;4;3
4269;Rhoon;Kleidijk;3161HD;9C;1;2;3
4270;Oud-Beijerland;Kempenaar;3263PC;1;2;3;3
4271;Oud-Beijerland;Rubinsteinplein;3261SN;1;4;4;2
4272;Oud-Beijerland;Tjalk;3263PE;1;4;1;1
4273;Oud-Beijerland;Waalhavenstraat;3262GP;1;2;3;3
4274;Oud-Beijerland;Winterkoning;3263RG;10;3;2;3
4275;Oud-Beijerland;Beneden Molendijk;3262AA;105;2;3;3
4276;Oud-Beijerland;Oostdijk;3261KC;105;4;3;1
4277;Oud-Beijerland;Zoomwijcklaan;3263RH;105;4;3;3
4278;Oud-Beijerland;Admiraal de Ruyterstraat;3262XC;107A;3;3;3
4279;Oud-Beijerland;Admiraal de Ruyterstraat;3262XC;107A;1;2;1
4280;Oud-Beijerland;Rembrandtstraat;3262HP;109;5;2;2
4281;Oud-Beijerland;Havendam;3262AE;10A;4;3;3
4282;Oud-Beijerland;Bestevaerplein;3262XR;11;1;4;2
4283;Oud-Beijerland;Bootstraat;3262AB;11;4;3;3
4284;Oud-Beijerland;Breughelstraat;3262TB;11;3;3;2
4285;Oud-Beijerland;Burgemeester Hammerbaan;3261EA;11;4;2;2
4286;Oud-Beijerland;Martin Luther Kingerf;3263EN;11;4;4;1
4287;Oud-Beijerland;Karel Doormanstraat;3262PC;111;5;4;2
4288;Oud-Beijerland;Bachlaan;3261WC;114;4;3;2
4289;Oud-Beijerland;Zoomwijcklaan;3263NE;114;3;2;3
4290;Oud-Beijerland;Bunche-erf;3263SE;12;4;3;2
4291;Oud-Beijerland;Ferdinand Bolstraat;3262RA;12;1;3;1
4292;Oud-Beijerland;Molenwerf;3261EL;12;2;1;1
4293;Oud-Beijerland;Klipper;3263NB;128;4;4;2
4294;Oud-Beijerland;Begoniastraat;3261BB;12A;5;1;2
4295;Oud-Beijerland;H.B.S. Laan;3262JB;12A;2;1;2
4296;Oud-Beijerland;W. Vrijlandtstraat;3262GN;12A;1;3;1
4297;Oud-Beijerland;Begoniastraat;3261BA;13;4;2;2
4298;Oud-Beijerland;Grebbestraat;3262GD;13;3;2;3
4299;Oud-Beijerland;Huizingastraat;3261SK;13;3;1;3
4300;Oud-Beijerland;Martin Luther Kingerf;3263EN;13;3;2;3
4301;Oud-Beijerland;Mozartlaan;3261JT;13;5;3;2
4302;Oud-Beijerland;Zinkweg;3262BE;130;1;3;1
4303;Oud-Beijerland;Den Hartogerf;3263ED;14;2;4;3
4304;Oud-Beijerland;Hermanus Boerhaavestraat;3261ME;14;2;2;3
4305;Oud-Beijerland;Lepelaar;3263BH;14;2;3;2
4306;Oud-Beijerland;Rubinsteinplein;3261SN;14;4;1;2
4307;Oud-Beijerland;Slauerhoffstraat;3261PE;14;4;4;1
4308;Oud-Beijerland;Tulpstraat;3261RM;14;5;1;1
4309;Oud-Beijerland;Oostdijk;3261KD;143;5;3;2
4310;Oud-Beijerland;Gorzenhoek;3261TJ;15;3;1;1
4311;Oud-Beijerland;Lisstraat;3261AM;15;4;1;1
4312;Oud-Beijerland;Molendijk;3262AH;15;4;3;1
4313;Oud-Beijerland;Olivier van Noortsingel;3262EK;15;4;4;2
4314;Oud-Beijerland;Sigarenmaker;3263CG;15;5;4;3
4315;Oud-Beijerland;Oostdijk;3261KD;157;4;4;2
4316;Oud-Beijerland;Frans Halsstraat;3262HD;15A;3;1;1
4317;Oud-Beijerland;Randweg;3263RA;15A;2;3;3
4318;Oud-Beijerland;Govert Flinckstraat;3262TD;16;1;3;3
4319;Oud-Beijerland;Oostdijk;3261KH;16;3;2;1
4320;Oud-Beijerland;Paganinistraat;3261JP;16;2;3;1
4321;Oud-Beijerland;Mondriaanstraat;3262TH;16B;3;3;3
4322;Oud-Beijerland;Hammepad;3263EG;17;4;4;1
4323;Oud-Beijerland;Houtmanstraat;3262EG;17;4;3;2
4324;Oud-Beijerland;Jasmijnstraat;3261BK;17;4;4;3
4325;Oud-Beijerland;Randweg;3263RA;17;4;2;2
4326;Oud-Beijerland;van Goyenstraat;3262VK;17;1;4;1
4327;Oud-Beijerland;Breitnerstraat;3262HC;18;4;2;1
4328;Oud-Beijerland;Croonenburgh;3261RG;18;5;2;1
4329;Oud-Beijerland;Karel Doormanstraat;3262PD;18;4;1;1
4330;Oud-Beijerland;Korengracht;3262CD;18;4;3;2
4331;Oud-Beijerland;Binnenpad;3263RJ;183;2;2;1
4332;Oud-Beijerland;Aston Martinlaan;3261NB;18A;2;2;3
4333;Oud-Beijerland;Gorzenhoek;3261TJ;19;5;4;3
4334;Oud-Beijerland;Grebbestraat;3262GD;19;4;1;2
4335;Oud-Beijerland;Jordaensdreef;3262HL;19;2;2;1
4336;Oud-Beijerland;Merel;3263RD;19;2;1;1
4337;Oud-Beijerland;Sigarenmaker;3263CG;19;3;3;1
4338;Oud-Beijerland;Binnenpad;3263RJ;191;2;2;3
4339;Oud-Beijerland;Paradijs;3262LG;1A;3;4;1
4340;Oud-Beijerland;Bachlaan;3261WC;2;2;3;3
4341;Oud-Beijerland;Breughelstraat;3262TB;2;1;2;3
4342;Oud-Beijerland;Huizingastraat;3261SK;2;5;2;2
4343;Oud-Beijerland;Korengracht;3262CD;2;5;1;2
4344;Oud-Beijerland;Ooststraat;3261KM;2;5;2;2
4345;Oud-Beijerland;Rietsnijder;3263CE;2;4;3;1
4346;Oud-Beijerland;Rubinsteinplein;3261SN;2;3;1;1
4347;Oud-Beijerland;Oostdijk;3261KH;20;4;2;2
4348;Oud-Beijerland;Tjerk Hiddesplantsoen;3262EL;20;4;3;1
4349;Oud-Beijerland;Van Leeuwenerf;3263EJ;20;3;4;1
4350;Oud-Beijerland;Zadelmaker;3262DH;20;1;3;3
4351;Oud-Beijerland;Bachlaan;3261WC;204;5;2;3
4352;Oud-Beijerland;Oleanderstraat;3261BN;20H;1;3;1
4353;Oud-Beijerland;Ribesstraat;3261AR;21;5;2;2
4354;Oud-Beijerland;Zoomwijcklaan;3262CM;21;1;1;1
4355;Oud-Beijerland;Graanzolder;3262CR;22;2;3;3
4356;Oud-Beijerland;Oostdijk;3261KH;22A;4;4;2
4357;Oud-Beijerland;Bertha von Suttnererf;3263ER;23;4;3;3
4358;Oud-Beijerland;Govert Flinckstraat;3262TD;23;1;1;1
4359;Oud-Beijerland;Kloosring;3261SE;23;2;2;3
4360;Oud-Beijerland;Muzieklaan;3261GA;23;3;4;1
4361;Oud-Beijerland;Winterkoning;3263RG;23;5;3;2
4362;Oud-Beijerland;Gravinnelaan;3261AT;24;1;1;2
4363;Oud-Beijerland;Molenwerf;3261EL;24;5;3;2
4364;Oud-Beijerland;Tollegors;3261EP;24;2;3;2
4365;Oud-Beijerland;Admiraal de Ruyterstraat;3262XB;25;1;3;3
4366;Oud-Beijerland;Dokter Kroesenring;3261CD;25;2;4;1
4367;Oud-Beijerland;Emmastraat;3262SE;25;2;3;3
4368;Oud-Beijerland;Helen Parkhurstweg;3263RK;25;2;2;2
4369;Oud-Beijerland;Mondriaanstraat;3262TH;25;3;2;3
4370;Oud-Beijerland;Ranonkelstraat;3261BR;25;4;1;2
4371;Oud-Beijerland;Admiraal de Ruyterstraat;3262XB;25J;3;2;2
4372;Oud-Beijerland;Annie M.G. Schmidtstraat;3261ST;26;3;4;1
4373;Oud-Beijerland;Nobelstraat;3262PM;26;2;2;3
4374;Oud-Beijerland;Prins Bernhardstraat;3262SP;26;2;2;3
4375;Oud-Beijerland;Thielmonde;3261VG;26;3;4;2
4376;Oud-Beijerland;Grebbestraat;3262GD;27;1;1;3
4377;Oud-Beijerland;Oostdijk;3261KG;271A;1;2;3
4378;Oud-Beijerland;Frans Halsstraat;3262HG;28;1;2;1
4379;Oud-Beijerland;Aert van Nesstraat;3262EA;29;4;1;3
4380;Oud-Beijerland;Lepelaar;3263BG;29;3;2;3
4381;Oud-Beijerland;Multatulipad;3261SL;29;2;1;2
4382;Oud-Beijerland;Muzieklaan;3261GA;29;4;3;3
4383;Oud-Beijerland;Evertsenstraat;3262PA;3;4;4;1
4384;Oud-Beijerland;Molenwerf;3261EL;3;2;1;2
4385;Oud-Beijerland;Dokter Herskade;3261CJ;30;5;3;2
4386;Oud-Beijerland;Sigarenmaker;3263CG;30;5;4;2
4387;Oud-Beijerland;Waterhoen;3263BL;31;3;3;3
4388;Oud-Beijerland;Mariniersweg;3262VG;32;2;3;3
4389;Oud-Beijerland;Albert Schweitzererf;3263SL;34;5;1;2
4390;Oud-Beijerland;Boezemsingel;3261BD;34;5;4;1
4391;Oud-Beijerland;Van Almondestraat;;34;4;3;3
4392;Oud-Beijerland;Frans Halsstraat;3262HG;34A;4;4;1
4393;Oud-Beijerland;H.B.S. Laan;3262JB;34A;4;1;2
4394;Oud-Beijerland;Frans Halsstraat;3262HG;34L;2;3;2
4395;Oud-Beijerland;Marsmanplein;3261SR;35;5;4;2
4396;Oud-Beijerland;Piet Heinstraat;3262XL;35;4;2;2
4397;Oud-Beijerland;Ravenswey;3261VA;35;4;4;2
4398;Oud-Beijerland;Aston Martinlaan;3261NB;36;3;3;1
4399;Oud-Beijerland;Frans Halsstraat;3262HG;36F;5;3;2
4400;Oud-Beijerland;Multatulipad;3261SL;37;1;1;1
4401;Oud-Beijerland;Zinkweg;3262BB;37;2;3;1
4402;Oud-Beijerland;Beetwortelweg;3263EA;38;2;1;2
4403;Oud-Beijerland;Dokter Herskade;3261CJ;38;5;3;1
4404;Oud-Beijerland;Ravenswey;3261VB;38;5;1;3
4405;Oud-Beijerland;Begoniastraat;3261BB;38A;4;4;3
4406;Oud-Beijerland;Begoniastraat;3261BB;38Q;4;4;2
4407;Oud-Beijerland;Burgemeester Diepenhorstsingel;3261ED;39;2;4;3
4408;Oud-Beijerland;Koninginneplein;3261AZ;39;4;4;3
4409;Oud-Beijerland;Molenaar;3262DE;39;1;2;1
4410;Oud-Beijerland;Grebbestraat;3262GE;4;3;1;3
4411;Oud-Beijerland;Hammepad;3263EG;4;1;2;1
4412;Oud-Beijerland;Klarinet;3261GC;4;2;2;1
4413;Oud-Beijerland;Korengracht;3262CD;4;4;2;3
4414;Oud-Beijerland;M. Oosteromstraat;3262GH;4;4;1;2
4415;Oud-Beijerland;Strienemonde;3261VD;4;2;3;3
4416;Oud-Beijerland;Groote Ruyghte;3261EE;40;2;3;1
4417;Oud-Beijerland;Kijffhoeck;3261EG;41;5;3;1
4418;Oud-Beijerland;Molenaar;3262DE;41;2;1;1
4419;Oud-Beijerland;Schubertpad;3261JJ;41;5;2;1
4420;Oud-Beijerland;Kloosring;3261SB;42;2;3;1
4421;Oud-Beijerland;Thielmonde;3261VE;43;5;2;2
4422;Oud-Beijerland;Wilhelminaplein;3262SW;43;3;2;3
4423;Oud-Beijerland;Roerdompweg;3263AJ;44;2;2;1
4424;Oud-Beijerland;Ribesstraat;3261AR;45H;5;4;3
4425;Oud-Beijerland;Dokwerkerlaan;3262GB;47;2;1;1
4426;Oud-Beijerland;Bordewijkring;3261PV;48;5;2;3
4427;Oud-Beijerland;Ranonkelstraat;3261BV;48E;4;1;1
4428;Oud-Beijerland;W. Vrijlandtstraat;3262GN;49;5;4;3
4429;Oud-Beijerland;Vierwiekenplein;3262AP;49A;5;2;3
4430;Oud-Beijerland;Vierwiekenplein;3262AP;49A;2;1;1
4431;Oud-Beijerland;Vierwiekenplein;3262AP;49A;3;2;1
4432;Oud-Beijerland;Christiaan Huygensstraat;3261LR;5;1;3;2
4433;Oud-Beijerland;Oleanderstraat;3261BN;5;5;4;1
4434;Oud-Beijerland;Peperstraat;3262JK;5;5;3;3
4435;Oud-Beijerland;Prinses Beatrixstraat;3262SK;5;3;4;3
4436;Oud-Beijerland;Stravinskypad;3261WT;5;4;3;1
4437;Oud-Beijerland;Spuizicht;3261KK;51;4;1;3
4438;Oud-Beijerland;Marsmanplein;3261SR;52;1;3;3
4439;Oud-Beijerland;Seringenstraat;3261XH;52E;5;4;1
4440;Oud-Beijerland;Beetwortelweg;3263EA;53;5;3;1
4441;Oud-Beijerland;Kerkstraat;3262PG;53;3;3;2
4442;Oud-Beijerland;Binnenpad;3263AR;54;4;1;2
4443;Oud-Beijerland;Achtersloot;3262CN;56;3;2;1
4444;Oud-Beijerland;Kievit;3263BE;56;5;2;3
4445;Oud-Beijerland;Schouw;3263PD;56;1;4;1
4446;Oud-Beijerland;Bachlaan;3261WB;57;2;2;2
4447;Oud-Beijerland;Zoomwijcklaan;3262CM;59;2;2;3
4448;Oud-Beijerland;Begoniastraat;3261BB;6;3;2;1
4449;Oud-Beijerland;Berliozstraat;3261WK;6;3;2;3
4450;Oud-Beijerland;Koninginneweg;3261CB;61;2;3;2
4451;Oud-Beijerland;Asterstraat;3261AE;64;2;2;1
4452;Oud-Beijerland;Julianastraat;3262SH;65;2;2;3
4453;Oud-Beijerland;Martin Luther Kingerf;3263EN;65;4;2;1
4454;Oud-Beijerland;Nobelstraat;3262PM;66;2;3;1
4455;Oud-Beijerland;Klipper;3263NB;68;3;4;2
4456;Oud-Beijerland;Lepelaar;3263BG;69;3;2;2
4457;Oud-Beijerland;Dromhille;3261TH;7;4;1;3
4458;Oud-Beijerland;Gershwinstraat;3261WP;7;5;3;3
4459;Oud-Beijerland;Grebbestraat;3262GD;7;5;3;1
4460;Oud-Beijerland;Hobbemaplein;3262VB;7;3;4;3
4461;Oud-Beijerland;Lepelaar;3263BG;7;3;1;3
4462;Oud-Beijerland;Reiger;3263AH;7;3;4;3
4463;Oud-Beijerland;Roodpad;3263EK;7;4;3;2
4464;Oud-Beijerland;Titus Brandsmastraat;3262VJ;7;5;4;1
4465;Oud-Beijerland;Tjalk;3263PE;7;2;1;2
4466;Oud-Beijerland;Winterkoning;3263RG;7;4;2;1
4467;Oud-Beijerland;Helen Parkhurstweg;3263RK;74;2;1;1
4468;Oud-Beijerland;Beneden Molendijk;3262AA;75;4;4;1
4469;Oud-Beijerland;Evertsenstraat;3262PA;8;2;3;1
4470;Oud-Beijerland;Fuut;3263AB;8;4;2;3
4471;Oud-Beijerland;Jordaensdreef;3262HL;8;5;3;3
4472;Oud-Beijerland;Mandenmaker;3262DD;8;1;3;2
4473;Oud-Beijerland;Ooievaar;3263BJ;8;3;4;1
4474;Oud-Beijerland;Van Linschotenplein;3262PW;8;3;2;3
4475;Oud-Beijerland;Veilingpassage;3262SX;8;4;3;1
4476;Oud-Beijerland;Vondelstraat;3261PM;8;1;3;3
4477;Oud-Beijerland;van Spilbergenstraat;3262ER;8;2;3;2
4478;Oud-Beijerland;Klarinet;3261GC;80;3;2;1
4479;Oud-Beijerland;Julianastraat;3262SJ;82;4;2;1
4480;Oud-Beijerland;Poortlaan;3261PB;82;5;2;2
4481;Oud-Beijerland;Roerdompweg;3263AJ;82;5;3;3
4482;Oud-Beijerland;Debussyring;3261JA;85;4;4;1
4483;Oud-Beijerland;Admiraal de Ruyterstraat;3262XG;86J;5;4;2
4484;Oud-Beijerland;Prins Bernhardstraat;3262SN;89;3;4;1
4485;Oud-Beijerland;Christiaan Huygensstraat;3261LR;9;4;2;3
4486;Oud-Beijerland;Rossinistraat;3261JC;9;4;1;1
